day_name,impressions,engagements,engagement_rate,retweets,replies,likes,profile_clicks,url_clicks,hashtag_clicks,detail_expands,permalink_clicks,day
Monday,0.15957885288624116,-0.09208781718340571,-0.1325566124711301,-0.21813946563468228,0.9797958971132714,-0.39824523188491806,0.2313344906807683,0.036392516318950345,0.34619385792633206,-0.05870513084582866,0.0,-1.5
Tuesday,-0.24777095571832494,-0.2680643155096049,0.27905942316856,-0.20127123762400462,-0.16329931618554527,-0.3186611521036742,-0.4732644542171444,-0.3482264306597581,-0.04327423224079183,-0.09078562985823312,0.0,-1.0
Wednesday,1.0197681513031778,1.4551772435714772,1.777261293255967,1.1481870032302108,1.5513435037626795,1.2730204435212011,1.900121465438982,1.45831710817963,0.735661948093456,1.6576015663178112,0.0,-0.5
Thursday,1.5018673355607701,1.2858413678236251,0.607768936751622,1.5867609315078308,-0.16329931618554527,1.4481054190399374,0.45383942064853,1.3883863905471379,1.6444208251500785,0.9197500890325081,0.0,0.0
Friday,0.23071648500618533,0.11709179403452907,0.011961930644292379,0.15296155060022698,0.40824829046386285,0.365761934015022,0.26841864567539525,-0.17339963657852706,-0.17309692896316667,0.16585836224100253,0.0,0.5
Saturday,-1.2440243644873366,-1.1620186026042407,-1.0055827101871881,-1.1812349601490897,-1.306394529484362,-0.9848935914152293,-1.2096498176818802,-1.1318944727000704,-0.7789361803342483,-1.2548494511654815,0.0,1.0
Sunday,-1.4201355045507098,-1.33593967013238,-1.5379122611621219,-1.2872638219304924,-1.306394529484362,-1.3850878211723407,-1.170799750544652,-1.2295754751073615,-1.7309692896316622,-1.3388698057217792,0.0,1.5
