"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1443239897213530115","https://twitter.com/ADHOrg/status/1443239897213530115","Dhnetwork is holding an event on ""Who has Access to Digital Humanities? Diversity and Inclusivity in Digital Humanities in Ireland and the UK"" Register: https://t.co/BGNMjawZFG","2021-09-29 15:43 +0000","440.0","16.0","0.03636363636363636","3.0","0.0","2.0","0.0","7.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1443238387410894854","https://twitter.com/ADHOrg/status/1443238387410894854","@dh_turkey has released its 7th Newsletter: https://t.co/iz2D4mA8x5","2021-09-29 15:37 +0000","13.0","1.0","0.07692307692307693","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1441749333506809863","https://twitter.com/ADHOrg/status/1441749333506809863","ICYMI: The Chain, an #Intersectional #Feminist #DigitalHumanities project. https://t.co/GiregKjnDA","2021-09-25 13:00 +0000","1255.0","16.0","0.012749003984063745","3.0","0.0","8.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1441351453621116933","https://twitter.com/ADHOrg/status/1441351453621116933","Coming up in October @Radboud_Uni: 

#DigitalEditing #DigitalManuscriptStudies https://t.co/JJtc8lOPYS","2021-09-24 10:39 +0000","616.0","3.0","0.00487012987012987","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1441073874771218433","https://twitter.com/ADHOrg/status/1441073874771218433","#RedHD anuncio de las elecciones. Más información: https://t.co/cJQKZDu9i0","2021-09-23 16:16 +0000","549.0","1.0","0.0018214936247723133","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1440989065906585608","https://twitter.com/ADHOrg/status/1440989065906585608","#Job #DigitalHumanities @DukeKunshan https://t.co/mMbEJ876Js","2021-09-23 10:39 +0000","742.0","5.0","0.006738544474393531","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1440714255230136331","https://twitter.com/ADHOrg/status/1440714255230136331",".@achdotorg is organizing a book club on @ProgHist lessons -- open to anyone! Check it out:

#DigitalHumanities #DH https://t.co/jMbnn8m0gl","2021-09-22 16:27 +0000","675.0","6.0","0.008888888888888889","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1440586669237936128","https://twitter.com/ADHOrg/status/1440586669237936128","#CFP from @RevueHN @HumanisticaDH #HumanitésNumériques #DigitalHumanities https://t.co/hZpNRAa90G","2021-09-22 08:00 +0000","492.0","5.0","0.01016260162601626","2.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1440468133341392902","https://twitter.com/ADHOrg/status/1440468133341392902","Have you submitted a proposal for #DHA2021 @aaDHumanities? Proposals are due 27 September: https://t.co/eQ3IWfu23T #DigitalHumanities #DH2021","2021-09-22 00:09 +0000","1448.0","51.0","0.03522099447513812","12.0","0.0","7.0","2.0","23.0","1.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1438782778229747713","https://twitter.com/ADHOrg/status/1438782778229747713","Register for today's workshop “Hands on Research Data” #vDHd2021 @DHDInfo https://t.co/Wgl2aLfUaY","2021-09-17 08:32 +0000","943.0","13.0","0.013785790031813362","3.0","0.0","4.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1438631282385178624","https://twitter.com/ADHOrg/status/1438631282385178624","Call for journals: The Episciences platform is open for applications from Social Sciences and Humanities journals that would like to adopt an overlay journal publication model. Link for more info: https://t.co/r8m1QtBHft @AnneBaillot","2021-09-16 22:30 +0000","956.0","9.0","0.009414225941422594","5.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1438542444472242176","https://twitter.com/ADHOrg/status/1438542444472242176","Register for the 1st DTS Hackathon, organised by @HDT710
 and @mr56k on behalf of the DTS community, and funded by @dhCenter_
 &amp;  @Ecoledeschartes, starting Sep 27. Info: https://t.co/h4aPY7CqjY","2021-09-16 16:37 +0000","1404.0","30.0","0.021367521367521368","5.0","0.0","7.0","1.0","4.0","0.0","12.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1438149354431283204","https://twitter.com/ADHOrg/status/1438149354431283204","Deadline for 2022 volume of Ca' Foscari Univ. journal ""magazén"" is today, Sept. 15. Topic: ""[re]constructions"". More info: https://t.co/mTK7fCgGIi @venicedph","2021-09-15 14:35 +0000","407.0","3.0","0.007371007371007371","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1438072591403601924","https://twitter.com/ADHOrg/status/1438072591403601924","From 10 AM today there will be a panel with 5 experts that Anna Menny and Daniel Burkhardt @keydocuments are currently presenting @vDHd2021. Program in the link below! https://t.co/Ox2LbJ4td8","2021-09-15 09:29 +0000","569.0","2.0","0.0035149384885764497","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1437720780440162312","https://twitter.com/ADHOrg/status/1437720780440162312","Sep 20 is the deadline to submit your paper to #AIUCD2022, taking place in Lecce, Italy, 19-21 Jan 2022. The theme is ""Digital cultures. Intersections: philosophy, arts, media"". More info @aiucd: https://t.co/vBQcUfE0yV","2021-09-14 10:12 +0000","1338.0","32.0","0.02391629297458894","8.0","0.0","6.0","3.0","10.0","1.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1437680011473874947","https://twitter.com/ADHOrg/status/1437680011473874947","CFP for the international online conference ""The Art Museum in the Digital Age – 2022"", organized by the Belvedere Research Center and taking place between Jan 17 and 21. Proposals must be submitted by Oct. 17, 2021. More info: https://t.co/s904WDNigd @belvederemuseum","2021-09-14 07:30 +0000","1659.0","41.0","0.02471368294153104","5.0","0.0","11.0","3.0","11.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1437360405777555464","https://twitter.com/ADHOrg/status/1437360405777555464","Last call to register to the 2nd Workshop on Resources for African Indigenous Languages! https://t.co/EoPkO6CrlT","2021-09-13 10:20 +0000","1012.0","5.0","0.004940711462450593","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1437316365384179717","https://twitter.com/ADHOrg/status/1437316365384179717","#TPDL2021 starts today! https://t.co/kxd3lVUcWI","2021-09-13 07:25 +0000","793.0","6.0","0.007566204287515763","1.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1433770501172707342","https://twitter.com/ADHOrg/status/1433770501172707342","#CFP: XR &amp; the Humanities: Virtual Education in the 21st Century, ""edited volume of latest in XR (#VirtualReality, #AugmentedReality, #MixedReality) &amp; other interactive technologies being used for liberal arts education, specifically in the Humanities."" https://t.co/NRE6qxhIIm","2021-09-03 12:35 +0000","618.0","18.0","0.02912621359223301","2.0","0.0","2.0","0.0","7.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1433473292430549021","https://twitter.com/ADHOrg/status/1433473292430549021","Are you interested or already working on ways #DigitalHumanities code can be reviewed? Check out @dhtech_group's new working group:

#HumanidadesDigitales #HumanitésNumériques #InformaticaUmanistica https://t.co/3wONbOA2Xb","2021-09-02 16:54 +0000","1505.0","25.0","0.016611295681063124","8.0","0.0","8.0","2.0","1.0","2.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1433219369606139904","https://twitter.com/ADHOrg/status/1433219369606139904","Have you registered for @dh_japan #JADH2021? -- Registration closes 5 September 2021: https://t.co/qXY2z3k4d9 #DH2021","2021-09-02 00:05 +0000","1545.0","50.0","0.032362459546925564","9.0","0.0","6.0","12.0","13.0","2.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1433064599767576578","https://twitter.com/ADHOrg/status/1433064599767576578","#5EncuentroHD proposals due 10 September 2021: https://t.co/hp54XOerQY","2021-09-01 13:50 +0000","966.0","11.0","0.011387163561076604","3.0","0.0","5.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
