"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1388063576737214466","https://twitter.com/ADHOrg/status/1388063576737214466","@wragge's updated tool for scraping @naagovau's online database: https://t.co/dKFVQuQW3Y","2021-04-30 09:32 +0000","825.0","10.0","0.012121212121212121","2.0","0.0","6.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387934728054001665","https://twitter.com/ADHOrg/status/1387934728054001665","#DayOfDH2021 may be coming to a close, but the #DH continues. Among the many events happening this year, be sure to check out these: https://t.co/KHRLfTeavv #DH2021 #DigitalHumanities","2021-04-30 01:00 +0000","4491.0","57.0","0.012692050768203072","10.0","0.0","6.0","2.0","20.0","3.0","16.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387818461301116930","https://twitter.com/ADHOrg/status/1387818461301116930","#DayOfDH2021 Tomorrow, 30 April: https://t.co/vbnsRbfnrL","2021-04-29 17:18 +0000","1249.0","3.0","0.0024019215372297837","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387755546766364675","https://twitter.com/ADHOrg/status/1387755546766364675","#DayOfDH2021 https://t.co/AflOrT21Io","2021-04-29 13:08 +0000","2703.0","15.0","0.005549389567147614","4.0","0.0","6.0","0.0","0.0","3.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387729877554630658","https://twitter.com/ADHOrg/status/1387729877554630658","Digital #DHOx2021 will be held 12-15 July 2021. Registration opening in early May. #DigitalHumanities #DH https://t.co/fcM7Biuc0t","2021-04-29 11:26 +0000","3763.0","29.0","0.0077066170608557005","10.0","0.0","12.0","1.0","0.0","5.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387481743351894017","https://twitter.com/ADHOrg/status/1387481743351894017","#DayOfDH2021 is here! #DigitalHumanities #DH #DayOfDH #multilingualDH https://t.co/XG93Lghlc7","2021-04-28 19:00 +0000","4685.0","42.0","0.00896478121664888","15.0","0.0","17.0","1.0","0.0","6.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387470418362109956","https://twitter.com/ADHOrg/status/1387470418362109956","Happening today as part of #DHSIEast: https://t.co/ZuCtFar5Qv","2021-04-28 18:15 +0000","1361.0","3.0","0.002204261572373255","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387434638294007811","https://twitter.com/ADHOrg/status/1387434638294007811","@scott_bot @espenore @datchery8 @quinnanya @NickoalEichmann @juliannenyhan @unsworth @RayS6 @lornamhughes @unworth It's definitely worth a conversation.","2021-04-28 15:52 +0000","302.0","7.0","0.023178807947019868","0.0","1.0","1.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387433316308115457","https://twitter.com/ADHOrg/status/1387433316308115457","@scott_bot @espenore @datchery8 @quinnanya @NickoalEichmann @juliannenyhan @unsworth @RayS6 @lornamhughes @unworth It's a complicated but important question. Let's keep talking.","2021-04-28 15:47 +0000","282.0","7.0","0.024822695035460994","0.0","1.0","2.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387427636276772865","https://twitter.com/ADHOrg/status/1387427636276772865",".@achdotorg's latest post in their Portraits in DH series features @sferna109. Read it here: https://t.co/kwQDBNDYe3","2021-04-28 15:25 +0000","1444.0","3.0","0.002077562326869806","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387136970657239049","https://twitter.com/ADHOrg/status/1387136970657239049","Do you work with a #DigitalHumanities organization? @achdotorg's Affiliation &amp; Liasons Committee develops relationships with organizations to collaborate &amp; share opportunities across the community: https://t.co/Ko40mvs1Mp","2021-04-27 20:10 +0000","1219.0","8.0","0.006562756357670222","3.0","0.0","1.0","3.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1387050903870447621","https://twitter.com/ADHOrg/status/1387050903870447621","Encuéntralo acquí: https://t.co/wCszzpp7Oo #HumanidadesDigitales https://t.co/t71dbOZGDJ","2021-04-27 14:28 +0000","2013.0","12.0","0.005961251862891207","2.0","0.0","6.0","0.0","1.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1386712172286328839","https://twitter.com/ADHOrg/status/1386712172286328839","Registration is open for @UCLDH's upcoming event: Complicating the whiteness of Digital Humanities #BlackDH #DigitalHumanities https://t.co/1EYMNva496","2021-04-26 16:02 +0000","4062.0","23.0","0.005662235352043328","10.0","0.0","3.0","2.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1386656806773088256","https://twitter.com/ADHOrg/status/1386656806773088256","Have you registered yet? #Humanistica2021 #DH2021 https://t.co/eDrqUjWppl","2021-04-26 12:22 +0000","2003.0","3.0","0.0014977533699450823","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1385884970816872449","https://twitter.com/ADHOrg/status/1385884970816872449","2 2-year Research Fellowships in #CulturalDataAnalytics @CUDANLab @TallinnUni. Applications due 31 May! https://t.co/Bgb3uYxyPO","2021-04-24 09:15 +0000","1180.0","5.0","0.00423728813559322","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
